18.156,51.6664,Point,1022938727146000516664181561-05,Feature,-0.5,2020-09-22T07:19:06.115085Z,2002-06-01T13:38:47.146000Z,"2,3,4,5,6",1.0,cloud to cloud
15.3481,57.6622,Point,10229388073530005766221534811-04,Feature,-0.4,2020-09-22T07:19:06.115167Z,2002-06-01T13:40:07.353000Z,"1,2,6",1.0,cloud to cloud
17.949,51.6572,Point,102293911163400051657217949105,Feature,0.5,2020-09-22T07:19:06.115249Z,2002-06-01T13:45:11.634000Z,"1,2,3,4",1.0,cloud to cloud
15.7706,57.6948,Point,10229391964730005769481577061-05,Feature,-0.5,2020-09-22T07:19:06.115331Z,2002-06-01T13:46:36.473000Z,"1,2,3,5,6",1.0,cloud to ground(-ve)
15.6373,57.6638,Point,10229393437210005766381563731-05,Feature,-0.5,2020-09-22T07:19:06.115414Z,2002-06-01T13:49:03.721000Z,"1,2,3,5,6",1.0,cloud to ground(-ve)
15.8814,52.4542,Point,10229396171330005245421588141-04,Feature,-0.4,2020-09-22T07:19:06.115495Z,2002-06-01T13:53:37.133000Z,"1,2,4",1.0,cloud to cloud
16.0436,52.4012,Point,1022939617207000524012160436242,Feature,4.2,2020-09-22T07:19:06.115577Z,2002-06-01T13:53:37.207000Z,"1,2,3,4,5,6",2.0,cloud to ground (+ve)
20.9246,54.5146,Point,1022939623779000545146209246112,Feature,1.2,2020-09-22T07:19:06.115659Z,2002-06-01T13:53:43.779000Z,"1,2,4,6",1.0,cloud to ground (+ve)
18.3609,51.4247,Point,1022939786382000514247183609107,Feature,0.7,2020-09-22T07:19:06.115751Z,2002-06-01T13:56:26.382000Z,"1,2,3,4",1.0,cloud to ground (+ve)
17.5528,52.0714,Point,1022939802669000520714175528105,Feature,0.5,2020-09-22T07:19:06.115833Z,2002-06-01T13:56:42.669000Z,"1,2,4",1.0,cloud to ground (+ve)
15.4351,58.8965,Point,10229399478420005889651543511-04,Feature,-0.4,2020-09-22T07:19:06.115919Z,2002-06-01T13:59:07.842000Z,"1,6",1.0,cloud to ground(-ve)
16.726,52.4909,Point,102294002911200052490916726104,Feature,0.4,2020-09-22T07:19:06.116006Z,2002-06-01T14:00:29.112000Z,"1,2,4",1.0,cloud to ground (+ve)
16.0823,52.2907,Point,10229400433150005229071608231-04,Feature,-0.4,2020-09-22T07:19:06.116134Z,2002-06-01T14:00:43.315000Z,"1,2,3,5,6",1.0,cloud to cloud
16.3311,52.2084,Point,1022940122626000522084163311105,Feature,0.5,2020-09-22T07:19:06.116221Z,2002-06-01T14:02:02.626000Z,"1,2,4",1.0,cloud to ground (+ve)
21.3456,54.4102,Point,1022940563672000544102213456115,Feature,1.5,2020-09-22T07:19:06.116305Z,2002-06-01T14:09:23.672000Z,"1,2,3,4,5",1.0,cloud to ground (+ve)
16.0876,52.2314,Point,10229406703510005223141608761-05,Feature,-0.5,2020-09-22T07:19:06.116388Z,2002-06-01T14:11:10.351000Z,"3,4,5,6",1.0,cloud to cloud
17.6087,52.0212,Point,10229408855960005202121760871-04,Feature,-0.4,2020-09-22T07:19:06.116472Z,2002-06-01T14:14:45.596000Z,"1,3,5,6",1.0,cloud to ground(-ve)
15.9116,52.2797,Point,10229411341270005227971591161-05,Feature,-0.5,2020-09-22T07:19:06.116554Z,2002-06-01T14:18:54.127000Z,"1,2,3,4,5,6",1.0,cloud to ground(-ve)
15.3399,56.5229,Point,10229412954570005652291533991-04,Feature,-0.4,2020-09-22T07:19:06.116643Z,2002-06-01T14:21:35.457000Z,"1,2",1.0,cloud to cloud
14.3329,59.5673,Point,10229415478500005956731433291-03,Feature,-0.3,2020-09-22T07:19:06.116795Z,2002-06-01T14:25:47.850000Z,"1,2,5,6",1.0,cloud to ground(-ve)
14.3213,59.2515,Point,10229419032730005925151432131-05,Feature,-0.5,2020-09-22T07:19:06.116881Z,2002-06-01T14:31:43.273000Z,"1,2,3,4,5",1.0,cloud to ground(-ve)
14.6623,59.378,Point,1022941903338000593781466231-03,Feature,-0.3,2020-09-22T07:19:06.116970Z,2002-06-01T14:31:43.338000Z,"1,5,6",1.0,cloud to ground(-ve)
21.2168,54.5022,Point,10229419203240005450222121681-04,Feature,-0.4,2020-09-22T07:19:06.117054Z,2002-06-01T14:32:00.324000Z,"1,2,3,5,6",1.0,cloud to ground(-ve)
15.0424,58.9978,Point,10229419716270005899781504241-03,Feature,-0.3,2020-09-22T07:19:06.117139Z,2002-06-01T14:32:51.627000Z,"1,6",1.0,cloud to ground(-ve)
16.2643,51.9968,Point,10229420398060005199681626431-05,Feature,-0.5,2020-09-22T07:19:06.117224Z,2002-06-01T14:33:59.806000Z,"1,2,3,4,5,6",1.0,cloud to cloud
17.8964,51.5913,Point,1022942279775000515913178964105,Feature,0.5,2020-09-22T07:19:06.117308Z,2002-06-01T14:37:59.775000Z,"1,2,3,4",1.0,cloud to cloud
